"";"DAS";"ASW1";"ASW2";"ASW3";"Tot.ASW";"Root.depth";"PS1";"PS2";"PS3";"Pot.Supply"
"1";30;40;30;30;100;57,9428;0,540799466666667;0;0;0,540799466666667
"2";31;39,4592005333333;30;30;99,4592005333333;57,9428;0,533487865087993;0;0;0,533487865087993
"3";32;38,9257126682453;30;30;98,9257126682453;57,9428;0,526275116265175;0;0;0,526275116265175
"4";33;38,3994375519802;30;30;98,3994375519802;57,9428;0,519159883710271;0;0;0,519159883710271
"5";34;37,8802776682699;30;30;97,8802776682699;57,9428;0,51214084900464;0;0;0,51214084900464
"6";35;37,3681368192653;30;30;97,3681368192653;57,9428;0,505216711554642;0;0;0,505216711554642
"7";36;36,8629201077106;30;30;96,8629201077106;57,9428;0,498386188350646;0;0;0,498386188350646
"8";37;36,36453391936;30;30;96,36453391936;57,9428;0,491648013729294;0;0;0,491648013729294
"9";38;35,8728859056307;30;30;95,8728859056307;57,9428;0,485000939138981;0;0;0,485000939138981
"10";39;35,3878849664917;30;30;95,3878849664917;57,9428;0,478443732908501;0;0;0,478443732908501
"11";40;34,9094412335832;30;30;94,9094412335832;57,9428;0,471975180018828;0;0;0,471975180018828
"12";41;34,4374660535643;30;30;94,4374660535643;57,9428;0,465594081877976;0;0;0,465594081877976
"13";42;33,9718719716864;30;30;93,9718719716864;57,9428;0,459299256098907;0;0;0,459299256098907
"14";43;33,5125727155875;30;30;93,5125727155875;57,9428;0,45308953628044;0;0;0,45308953628044
"15";44;33,059483179307;30;30;93,059483179307;57,9428;0,446963771791122;0;0;0,446963771791122
"16";45;32,6125194075159;30;30;92,6125194075159;57,9428;0,440920827556023;0;0;0,440920827556023
"17";46;32,1715985799599;30;30;92,1715985799599;57,9428;0,43495958384641;0;0;0,43495958384641
"18";47;31,7366389961135;30;30;91,7366389961135;57,9428;0,429078936072268;0;0;0,429078936072268
"19";48;31,3075600600412;30;30;91,3075600600412;57,9428;0,423277794577623;0;0;0,423277794577623
"20";49;30,8842822654636;30;30;90,8842822654636;57,9428;0,417555084438637;0;0;0,417555084438637
"21";50;30,4667271810249;30;30;90,466727181025;57,9428;0,411909745264428;0;0;0,411909745264428
"22";51;30,0548174357605;30;30;90,0548174357605;57,9428;0,406340731000583;0;0;0,406340731000583
"23";52;29,6484767047599;30;30;89,6484767047599;57,9428;0,400847009735332;0;0;0,400847009735332
"24";53;29,2476296950246;30;30;89,2476296950246;57,9428;0,395427563508337;0;0;0,395427563508337
"25";54;28,8522021315163;30;30;88,8522021315163;57,9428;0,390081388122071;0;0;0,390081388122071
"26";55;28,4621207433942;30;30;88,4621207433942;57,9428;0,384807492955746;0;0;0,384807492955746
"27";56;28,0773132504384;30;30;88,0773132504385;57,9428;0,379604900781751;0;0;0,379604900781751
"28";57;27,6977083496567;30;30;87,6977083496567;57,9428;0,374472647584581;0;0;0,374472647584581
"29";58;27,3232357020721;30;30;87,3232357020721;57,9428;0,369409782382206;0;0;0,369409782382206
"30";59;26,9538259196899;30;30;86,9538259196899;57,9428;0,364415367049862;0;0;0,364415367049862
"31";60;26,5894105526401;30;30;86,58941055264;57,9428;0,359488476146219;0;0;0,359488476146219
