"";"LAI";"LI";"Pot.Demand";"S.D";"LeafExpEffect";"Delta.LAI";"Transpiration";"Sum.Water.Use";"Bio.Water";"Bio.Light";"Delta.Biomass";"Sum.Biomass"
"1";1,5;0,490843579392451;5,24837411026548;0,062712728584398;0;0;0,32913986108646;0,32913986108646;1,32978845542319;21,2044426297539;1,32978845542319;46,3297884554232
"2";1,5;0,490843579392451;4,76553709301362;0,068498372483789;0;0;0,32643153488256;0,655571395969021;1,45246980956401;21,2044426297539;1,45246980956401;47,7822582649872
"3";1,5;0,490843579392451;1,56666069207385;0,206646848146083;0;0;0,323745494131423;0,979316890100444;2,2720606409579;10,9948961783909;2,2720606409579;50,0543189059451
"4";1,5;0,490843579392451;3,35049842874444;0,0958309822510795;0;0;0,321081555457278;1,30039844555772;1,80626005804087;18,8483934486701;1,80626005804087;51,860578963986
"5";1,5;0,490843579392451;3,17173360730327;0,100399206370932;0;0;0,318439536993263;1,61883798255098;1,81351525429633;18,0630437216422;1,81351525429633;53,6740942182823
"6";1,5;0,490843579392451;3,60722006528269;0,087551979821961;0;0;0,315819258369003;1,93465724091999;1,44393739253255;16,4923442675863;1,44393739253255;55,1180316108149
"7";1,5;0,490843579392451;3,85953521327672;0,0811549897564947;0;0;0,313220540698303;2,24787778161829;1,46590612820099;18,0630437216422;1,46590612820099;56,5839377390158
"8";1,5;0,490843579392451;5,41922967387405;0,0573223917902083;0;0;0,310643206566931;2,55852098818522;1,12545311862569;19,633743175698;1,12545311862569;57,7093908576415
"9";1,5;0,490843579392451;3,26456401535675;0,0943731164624876;0;0;0,308087080020509;2,86660806820573;1,25997032129401;13,3509453594747;1,25997032129401;58,9693611789355
"10";1,5;0,490843579392451;1,19504579061647;0,25568224159417;0;0;0,305551986552497;3,17216005475823;2,81119970098616;10,9948961783909;2,81119970098616;61,7805608799217
"11";1,5;0,490843579392451;3,30211343186466;0,0917708489866022;0;0;0,303037753092282;3,47519780785051;1,87387749121946;20,419092902726;1,87387749121946;63,6544383711412
"12";1,5;0,490843579392451;3,99104202355477;0,0753046964225329;0;0;0,300544207993363;3,77574201584387;1,53765359226327;20,419092902726;1,53765359226327;65,1920919634045
"13";1,5;0,490843579392451;1,08208278455266;0,275460607336855;0;0;0,298071181021631;4,0738131968655;2,16332912778944;7,85349727027921;2,16332912778944;67,3554210911939
"14";1,5;0,490843579392451;4,38064879299927;0,067482813006187;0;0;0,295618503343748;4,36943170020925;1,37793782811062;20,419092902726;1,37793782811062;68,7333589193045
"15";1,5;0,490843579392451;4,60578108788745;0,0636560882771126;0;0;0,293186007515619;4,66261770772487;1,49976874656287;23,5604918108376;1,49976874656287;70,2331276658674
"16";1,5;0,490843579392451;4,07945969134232;0,0712774606127528;0;0;0,290773527470965;4,95339123519584;1,51139882435766;21,2044426297539;1,51139882435766;71,744526490225
"17";1,5;0,490843579392451;3,75436293570462;0,0768122058119179;0;0;0,288380898509979;5,24177213370581;1,62876001140366;21,2044426297539;1,62876001140366;73,3732865016287
"18";1,5;0,490843579392451;5,82829913542437;0,049072285180034;0;0;0,28600795728809;5,5277800909939;1,1176282673525;22,7751420838097;1,1176282673525;74,4909147689812
"19";1,5;0,490843579392451;6,97845349428627;0,0406471923954285;0;0;0,283654541804805;5,81143463279871;0,861901059209433;21,2044426297539;0,861901059209433;75,3528158281906
"20";1,5;0,490843579392451;5,12409557297362;0,05490149186062;0;0;0,28132049139265;6,09275512419136;1,12103866280025;20,419092902726;1,12103866280025;76,4738544909909
"21";1,5;0,490843579392451;4,55251785050878;0,0612860082855085;0;0;0,279005646706206;6,37176077089757;1,20327374694138;19,633743175698;1,20327374694138;77,6771282379323
"22";1,5;0,490843579392451;4,35698924348289;0,0635094176844993;0;0;0,276709849711226;6,64847062060879;1,14717338837115;18,0630437216422;1,14717338837115;78,8243016263034
"23";1,5;0,490843579392451;1,92587059229517;0,142498122548716;0;0;0,274432943673846;6,92290356428264;1,56675206303876;10,9948961783909;1,56675206303876;80,3910536893422
"24";1,5;0,490843579392451;4,29148327215909;0,0634220748139962;0;0;0,272174773149887;7,19507833743252;1,24521272856791;19,633743175698;1,24521272856791;81,6362664179101
"25";1,5;0,490843579392451;3,90701323931849;0,0690899076710904;0;0;0,269935183974242;7,46501352140677;1,19371428285725;17,2776939946143;1,19371428285725;82,8299807007673
"26";1,5;0,490843579392451;2,36200138595372;0,113342026318183;0;0;0,267714023250351;7,73272754465712;1,78026258859553;15,7069945405584;1,78026258859553;84,6102432893629
"27";1,5;0,490843579392451;2,90790943298176;0,0913065366920691;0;0;0,265511139339763;7,99823868399688;1,57756640067359;17,2776939946143;1,57756640067359;86,1878096900364
"28";1,5;0,490843579392451;4,36201695265622;0,0603680326577897;0;0;0,263326381851783;8,26156506584866;1,13784043125619;18,8483934486701;1,13784043125619;87,3256501212926
"29";1,5;0,490843579392451;5,84177504841687;0,044705521775266;0;0;0,261159601633206;8,52272466748187;0,983065141039686;21,9897923567818;0,983065141039686;88,3087152623323
"30";1,5;0,490843579392451;5,11104541618321;0,0506766482524341;0;0;0,259010650758132;8,78173531824;0,994972296793478;19,633743175698;0,994972296793478;89,3036875591258
"31";1,5;0,490843579392451;4,65046837571746;0,0552373141292979;0;0;0,256879382517871;9,03861470075787;1,08451523932999;19,633743175698;1,08451523932999;90,3882027984558
