"";"LAI";"LI";"Pot.Demand";"S.D";"LeafExpEffect";"Delta.LAI";"Transpiration";"Sum.Water.Use";"Bio.Water";"Bio.Light";"Delta.Biomass";"Sum.Biomass"
"1";1,5;0,490843579392451;5,24837411026548;0,091470105455011;0;0;0,480069333333333;0,480069333333333;1,93957260345832;21,2044426297539;1,93957260345832;46,9395726034583
"2";1,5;0,490843579392451;4,76553709301362;0,0995286910909791;0;0;0,474307669213156;0,954377002546489;2,11045042025316;21,2044426297539;2,11045042025316;49,0500230237115
"3";1,5;0,490843579392451;1,56666069207385;0,299117197118784;0;0;0,468615155049305;1,42299215759579;3,28876252749231;10,9948961783909;3,28876252749231;52,3387855512038
"4";1,5;0,490843579392451;3,35049842874444;0,138185697074314;0;0;0,462990960922444;1,88598311851824;2,60457838743541;18,8483934486701;2,60457838743541;54,9433639386392
"5";1,5;0,490843579392451;3,17173360730327;0,144222158450008;0;0;0,457434266873709;2,34341738539195;2,60509115371211;18,0630437216422;2,60509115371211;57,5484550923513
"6";1,5;0,490843579392451;3,60722006528269;0,125288797080847;0;0;0,451944262785162;2,79536164817711;2,06630597432909;16,4923442675863;2,06630597432909;59,6147610666804
"7";1,5;0,490843579392451;3,85953521327672;0,115692725571117;0;0;0,446520148261685;3,24188179643879;2,08976276026703;18,0630437216422;2,08976276026703;61,7045238269474
"8";1,5;0,490843579392451;5,41922967387405;0,0814066129437385;0;0;0,441161132514287;3,68304292895308;1,59831653134082;19,633743175698;1,59831653134082;63,3028403582883
"9";1,5;0,490843579392451;3,26456401535675;0,133514439353761;0;0;0,43586643424482;4,1189093631979;1,78254398451296;13,3509453594747;1,78254398451296;65,0853843428012
"10";1,5;0,490843579392451;1,19504579061647;0,360350444236883;0;0;0,430635281532062;4,54954464472996;3,96201572222157;10,9948961783909;3,96201572222157;69,0474000650228
"11";1,5;0,490843579392451;3,30211343186466;0,128846849297643;0;0;0,42546691171919;4,97501155644915;2,63093578603211;20,419092902726;2,63093578603211;71,6783358510549
"12";1,5;0,490843579392451;3,99104202355477;0,105326019826814;0;0;0,420360571302579;5,39537212775173;2,15066178391808;20,419092902726;2,15066178391808;73,828997634973
"13";1,5;0,490843579392451;1,08208278455266;0,383811221979333;0;0;0,415315515821958;5,81068764357369;3,01426038411722;7,85349727027921;3,01426038411722;76,8432580190902
"14";1,5;0,490843579392451;4,38064879299927;0,0936690040999449;0;0;0,410331009751867;6,22101865332556;1,91263609682259;20,419092902726;1,91263609682259;78,7558941159128
"15";1,5;0,490843579392451;4,60578108788745;0,0880211887318284;0;0;0,405406326394428;6,62642497971998;2,07382249629644;23,5604918108376;2,07382249629644;80,8297166122092
"16";1,5;0,490843579392451;4,07945969134232;0,0981847543740775;0;0;0,400540747773395;7,02696572749338;2,0819529912416;21,2044426297539;2,0819529912416;82,9116696034508
"17";1,5;0,490843579392451;3,75436293570462;0,10540631561376;0;0;0,395733564529485;7,42269929202286;2,23508217224571;21,2044426297539;2,23508217224571;85,1467517756966
"18";1,5;0,490843579392451;5,82829913542437;0,0670837351913792;0;0;0,390984075816953;7,81368336783982;1,52784160049633;22,7751420838097;1,52784160049633;86,6745933761929
"19";1,5;0,490843579392451;6,97845349428627;0,0553548991216608;0;0;0,386291589201418;8,19997495704123;1,17376978270107;21,2044426297539;1,17376978270107;87,848363158894
"20";1,5;0,490843579392451;5,12409557297362;0,0744824945443846;0;0;0,381655420558913;8,58163037760015;1,52086497572857;20,419092902726;1,52086497572857;89,3692281346225
"21";1,5;0,490843579392451;4,55251785050878;0,0828277683598764;0;0;0,377074893976144;8,95870527157629;1,62621913179402;19,633743175698;1,62621913179402;90,9954472664165
"22";1,5;0,490843579392451;4,35698924348289;0,0855061421620904;0;0;0,372549341651947;9,33125461322824;1,54450118434279;18,0630437216422;1,54450118434279;92,5399484507593
"23";1,5;0,490843579392451;1,92587059229517;0,191122968112448;0;0;0,368078103799931;9,69933271702817;2,10137719170228;10,9948961783909;2,10137719170228;94,6413256424616
"24";1,5;0,490843579392451;4,29148327215909;0,0847400550088418;0;0;0,363660528552286;10,0629932455805;1,66376447673812;19,633743175698;1,66376447673812;96,3050901191997
"25";1,5;0,490843579392451;3,90701323931849;0,0919618004487272;0;0;0,359295971864742;10,4222892174452;1,58888784734689;17,2776939946143;1,58888784734689;97,8939779665466
"26";1,5;0,490843579392451;2,36200138595372;0,150289411146703;0;0;0,354983797422681;10,7772730148679;2,360594960385;15,7069945405584;2,360594960385;100,254572926932
"27";1,5;0,490843579392451;2,90790943298176;0,120610144377409;0;0;0,35072337654836;11,1279963914162;2,08386516719912;17,2776939946143;2,08386516719912;102,338438094131
"28";1,5;0,490843579392451;4,36201695265622;0,0794389595157929;0;0;0,34651408810926;11,4745104795255;1,49729676410664;18,8483934486701;1,49729676410664;103,835734858237
"29";1,5;0,490843579392451;5,84177504841687;0,0586046733381677;0;0;0,342355318427529;11,816865797953;1,28870459784333;21,9897923567818;1,28870459784333;105,124439456081
"30";1,5;0,490843579392451;5,11104541618321;0,0661795060790336;0;0;0,338246461190514;12,1551122591435;1,29935142585029;19,633743175698;1,29935142585029;106,423790881931
"31";1,5;0,490843579392451;4,65046837571746;0,0718609160116704;0;0;0,334186917362362;12,4892991765059;1,41089876934354;19,633743175698;1,41089876934354;107,834689651275
