"";"LAI";"LI";"Pot.Demand";"S.D";"LeafExpEffect";"Delta.LAI";"Transpiration";"Sum.Water.Use";"Bio.Water";"Bio.Light";"Delta.Biomass";"Sum.Biomass"
"1";1,5;0,490843579392451;5,24837411026548;0,738820500270841;0,238820500270841;0,0238820500270841;3,87760638575488;3,87760638575488;15,6662769116791;21,2044426297539;15,6662769116791;60,6662769116791
"2";1,52388205002708;0,496286146186555;4,8183782730299;0,783167558886097;0,283167558886097;0,0283167558886097;3,77359754987863;7,65120393563351;16,7907690554938;21,4395615152592;16,7907690554938;77,457045967173
"3";1,55219880591569;0,50266401874531;1,60438883699548;2,29412529634355;1;0,1;1,60438883699548;9,25559277262899;11,259674019895;11,259674019895;11,259674019895;88,7167199870679
"4";1,65219880591569;0,524548054295523;3,58056518513184;1,03515470740832;0,535154707408317;0,0535154707408317;3,58056518513184;12,8361579577608;20,1426452849481;20,1426452849481;20,1426452849481;108,859365272016
"5";1,70571427665653;0,535861102966092;3,46262789304053;1,0486466131771;0,548646613177096;0,0548646613177096;3,46262789304053;16,2987858508014;19,7196885891522;19,7196885891522;19,7196885891522;128,579053861168
"6";1,76057893797424;0,547179972210934;4,02123743275445;0,886155673481812;0,386155673481812;0,0386155673481812;3,5634423654528;19,8622282162541;16,2921909961554;18,3852470662874;16,2921909961554;144,871244857324
"7";1,79919450532242;0,5549806556873;4,36384924493418;0,800026445655872;0,300026445655872;0,0300026445655872;3,49119480080275;23,3534230170569;16,3391706106837;20,4232881292926;16,3391706106837;161,210415468007
"8";1,829197149888;0,560948568814734;6,19323396956864;0,552507059402795;0,0525070594027947;0,00525070594027947;3,42180548871987;26,7752285057768;12,3971217692814;22,4379427525894;12,3971217692814;173,607537237289
"9";1,83444785582828;0,561984742668731;3,73771858311096;0,897310114170992;0,397310114170992;0,0397310114170992;3,35389268855033;30,1291211943271;13,716268946095;15,2859850005895;13,716268946095;187,323806183384
"10";1,87417886724538;0,569746405835652;1,38714872231907;2,36905164659779;1;0,1;1,38714872231907;31,5162699166462;12,7623194907186;12,7623194907186;12,7623194907186;200,086125674102
"11";1,97417886724538;0,588678647429243;3,96029152736212;0,83670310296363;0,33670310296363;0,033670310296363;3,31358820958446;34,8298581262306;20,4900488396232;24,4890317330565;20,4900488396232;220,576174513726
