"";"LAI";"LI";"Pot.Demand";"S.D";"LeafExpEffect";"Delta.LAI";"Transpiration";"Sum.Water.Use";"Bio.Water";"Bio.Light";"Delta.Biomass";"Sum.Biomass"
"1";1,5;0,490843579392451;5,24837411026548;0,0876356510046974;0;0;0,459944681869315;0,459944681869315;1,85826513405024;21,2044426297539;1,85826513405024;46,8582651340502
"2";1,5;0,490843579392451;4,76553709301362;0,0954049764456464;0;0;0,454655954109819;0,914600635979134;2,02300934963473;21,2044426297539;2,02300934963473;48,881274483685
"3";1,5;0,490843579392451;1,56666069207385;0,286870055321658;0;0;0,449428039405493;1,36402867538463;3,15410647495089;10,9948961783909;3,15410647495089;52,0353809586359
"4";1,5;0,490843579392451;3,35049842874444;0,132595268417059;0;0;0,444260238490305;1,80828891387493;2,49920778855676;18,8483934486701;2,49920778855676;54,5345887471926
"5";1,5;0,490843579392451;3,17173360730327;0,138457990017705;0;0;0,439151860138815;2,24744077401375;2,5009727273005;18,0630437216422;2,5009727273005;57,0355614744931
"6";1,5;0,490843579392451;3,60722006528269;0,12034259435727;0;0;0,434102221073718;2,68154299508747;1,98473149619459;16,4923442675863;1,98473149619459;59,0202929706877
"7";1,5;0,490843579392451;3,85953521327672;0,111181948644574;0;0;0,429110645874456;3,11065364096192;2,00828439942431;18,0630437216422;2,00828439942431;61,028577370112
"8";1,5;0,490843579392451;5,41922967387405;0,078272465352744;0;0;0,424176466886869;3,53483010784879;1,5367814824645;19,633743175698;1,5367814824645;62,5653588525765
"9";1,5;0,490843579392451;3,26456401535675;0,128439516628097;0;0;0,419299024133901;3,95412913198269;1,71478896849906;13,3509453594747;1,71478896849906;64,2801478210756
"10";1,5;0,490843579392451;1,19504579061647;0,346829944494015;0;0;0,414477665227316;4,36860679721001;3,81335923126877;10,9948961783909;3,81335923126877;68,0935070523443
"11";1,5;0,490843579392451;3,30211343186466;0,124075612099456;0;0;0,409711745280443;4,77831854249045;2,53351145042139;20,419092902726;2,53351145042139;70,6270185027657
"12";1,5;0,490843579392451;3,99104202355477;0,101477414778305;0;0;0,405000626821915;5,18331916931237;2,07207675988667;20,419092902726;2,07207675988667;72,6990952626524
"13";1,5;0,490843579392451;1,08208278455266;0,369975093796457;0;0;0,400343679710403;5,58366284902277;2,90559838920177;7,85349727027921;2,90559838920177;75,6046936518542
"14";1,5;0,490843579392451;4,38064879299927;0,0903382808689817;0;0;0,395740281050333;5,9794031300731;1,84462574973629;20,419092902726;1,84462574973629;77,4493194015905
"15";1,5;0,490843579392451;4,60578108788745;0,0849345219939659;0;0;0,391189815108569;6,37059294518167;2,00109910989624;23,5604918108376;2,00109910989624;79,4504185114867
"16";1,5;0,490843579392451;4,07945969134232;0,094789923786406;0;0;0,386691673232053;6,75728461841372;2,00996750080759;21,2044426297539;2,00996750080759;81,4603860122943
"17";1,5;0,490843579392451;3,75436293570462;0,101813612672121;0;0;0,382245253766398;7,13952987218012;2,15890090883398;21,2044426297539;2,15890090883398;83,6192869211283
"18";1,5;0,490843579392451;5,82829913542437;0,0648302280297929;0;0;0,377849961975407;7,51737983415553;1,47651765470432;22,7751420838097;1,47651765470432;85,0958045758326
"19";1,5;0,490843579392451;6,97845349428627;0,0535226336705321;0;0;0,373505209961529;7,89088504411706;1,13491761506013;21,2044426297539;1,13491761506013;86,2307221908927
"20";1,5;0,490843579392451;5,12409557297362;0,0720537724812501;0;0;0,369210416587222;8,26009546070428;1,47127267428652;20,419092902726;1,47127267428652;87,7019948651792
"21";1,5;0,490843579392451;4,55251785050878;0,0801677268231761;0;0;0,36496500739722;8,6250604681015;1,57399255942576;19,633743175698;1,57399255942576;89,275987424605
"22";1,5;0,490843579392451;4,35698924348289;0,0828022274971949;0;0;0,360768414541702;8,9858288826432;1,49566025553119;18,0630437216422;1,49566025553119;90,7716476801362
"23";1,5;0,490843579392451;1,92587059229517;0,185173436952129;0;0;0,35662007670033;9,34244895934353;2,03596271428448;10,9948961783909;2,03596271428448;92,8076103944207
"24";1,5;0,490843579392451;4,29148327215909;0,0821439620408493;0;0;0,352519439007176;9,69496839835071;1,61279345414432;19,633743175698;1,61279345414432;94,420403848565
"25";1,5;0,490843579392451;3,90701323931849;0,0891898572212894;0;0;0,348465952976503;10,0434343513272;1,54099506049278;17,2776939946143;1,54099506049278;95,9613989090578
"26";1,5;0,490843579392451;2,36200138595372;0,145833562366991;0;0;0,344459076429402;10,3878934277566;2,29060696792852;15,7069945405584;2,29060696792852;98,2520058769863
"27";1,5;0,490843579392451;2,90790943298176;0,11709383709111;0;0;0,340498273421269;10,7283917011779;2,02311148591541;17,2776939946143;2,02311148591541;100,275117362902
"28";1,5;0,490843579392451;4,36201695265622;0,0771622434812326;0;0;0,336583014170124;11,064974715348;1,45438432451635;18,8483934486701;1,45438432451635;101,729501687418
"29";1,5;0,490843579392451;5,84177504841687;0,0569540545858424;0;0;0,332712774985747;11,3976874903338;1,25240783421949;21,9897923567818;1,25240783421949;102,981909521638
"30";1,5;0,490843579392451;5,11104541618321;0,0643482910870382;0;0;0,32888703819963;11,7265745285334;1,26339782099797;19,633743175698;1,26339782099797;104,245307342636
"31";1,5;0,490843579392451;4,65046837571746;0,0699080750217082;0;0;0,325105292095738;12,0516798206291;1,37255719088365;19,633743175698;1,37255719088365;105,617864533519
