"";"DAS";"ASW1";"ASW2";"ASW3";"Tot.ASW";"Root.depth";"PS1";"PS2";"PS3";"Pot.Supply"
"1";30;40;30;30;100;51,436;0,32913986108646;0;0;0,32913986108646
"2";31;39,6708601389135;30;30;99,6708601389135;51,436;0,32643153488256;0;0;0,32643153488256
"3";32;39,344428604031;30;30;99,344428604031;51,436;0,323745494131423;0;0;0,323745494131423
"4";33;39,0206831098996;30;30;99,0206831098996;51,436;0,321081555457278;0;0;0,321081555457278
"5";34;38,6996015544423;30;30;98,6996015544423;51,436;0,318439536993263;0;0;0,318439536993263
"6";35;38,381162017449;30;30;98,381162017449;51,436;0,315819258369003;0;0;0,315819258369003
"7";36;38,06534275908;30;30;98,06534275908;51,436;0,313220540698303;0;0;0,313220540698303
"8";37;37,7521222183817;30;30;97,7521222183817;51,436;0,310643206566931;0;0;0,310643206566931
"9";38;37,4414790118148;30;30;97,4414790118148;51,436;0,308087080020509;0;0;0,308087080020509
"10";39;37,1333919317943;30;30;97,1333919317943;51,436;0,305551986552497;0;0;0,305551986552497
"11";40;36,8278399452418;30;30;96,8278399452418;51,436;0,303037753092282;0;0;0,303037753092282
"12";41;36,5248021921495;30;30;96,5248021921495;51,436;0,300544207993363;0;0;0,300544207993363
"13";42;36,2242579841561;30;30;96,2242579841561;51,436;0,298071181021631;0;0;0,298071181021631
"14";43;35,9261868031345;30;30;95,9261868031345;51,436;0,295618503343748;0;0;0,295618503343748
"15";44;35,6305682997908;30;30;95,6305682997908;51,436;0,293186007515619;0;0;0,293186007515619
"16";45;35,3373822922751;30;30;95,3373822922751;51,436;0,290773527470965;0;0;0,290773527470965
"17";46;35,0466087648042;30;30;95,0466087648042;51,436;0,288380898509979;0;0;0,288380898509979
"18";47;34,7582278662942;30;30;94,7582278662942;51,436;0,28600795728809;0;0;0,28600795728809
"19";48;34,4722199090061;30;30;94,4722199090061;51,436;0,283654541804805;0;0;0,283654541804805
"20";49;34,1885653672013;30;30;94,1885653672013;51,436;0,28132049139265;0;0;0,28132049139265
"21";50;33,9072448758086;30;30;93,9072448758086;51,436;0,279005646706206;0;0;0,279005646706206
"22";51;33,6282392291024;30;30;93,6282392291024;51,436;0,276709849711226;0;0;0,276709849711226
"23";52;33,3515293793912;30;30;93,3515293793912;51,436;0,274432943673846;0;0;0,274432943673846
"24";53;33,0770964357174;30;30;93,0770964357174;51,436;0,272174773149887;0;0;0,272174773149887
"25";54;32,8049216625675;30;30;92,8049216625675;51,436;0,269935183974242;0;0;0,269935183974242
"26";55;32,5349864785932;30;30;92,5349864785933;51,436;0,267714023250351;0;0;0,267714023250351
"27";56;32,2672724553429;30;30;92,2672724553429;51,436;0,265511139339763;0;0;0,265511139339763
"28";57;32,0017613160031;30;30;92,0017613160031;51,436;0,263326381851783;0;0;0,263326381851783
"29";58;31,7384349341513;30;30;91,7384349341513;51,436;0,261159601633206;0;0;0,261159601633206
"30";59;31,4772753325181;30;30;91,4772753325181;51,436;0,259010650758132;0;0;0,259010650758132
"31";60;31,21826468176;30;30;91,21826468176;51,436;0,256879382517871;0;0;0,256879382517871
